Profit,Transaction ID,Product ID,Date,Brand,Product Line,Product Class,Size,Customer ID,Address,Postcode,State,Property Value
110.56,17870,86,03-06-2017,OHM Cycles,Standard,medium,medium,2992,9610 Gateway Trail,3429,VIC,5
409.86,17871,17,31-07-2017,Solex,Standard,high,medium,1226,85957 Basil Way,3029,VIC,7
182.81,17872,88,18-08-2017,Norco Bicycles,Standard,high,small,2066,9 Logan Court,2570,NSW,9
75.48,17873,0,10-08-2017,Trek Bicycles,Road,medium,medium,2347,1081 Laurel Park,2049,NSW,12
456.45,17874,30,21-07-2017,OHM Cycles,Standard,medium,medium,2124,34 Vidon Way,3037,VIC,8
1383.61,17875,63,08-06-2017,Solex,Standard,medium,medium,3450,21 Sugar Place,4207,QLD,3
817.36,17876,88,23-04-2017,Norco Bicycles,Standard,medium,medium,1225,2388 Thackeray Place,3130,VIC,10
1630.25,17877,92,09-05-2017,WeareA2B,Touring,medium,large,2868,558 Grayhawk Circle,2086,NSW,10
471.6,17878,87,26-08-2017,Giant Bicycles,Standard,high,medium,2548,12 Fairfield Parkway,3029,VIC,7
57.73,17879,0,28-01-2017,Giant Bicycles,Standard,medium,medium,86,289 Haas Street,2075,NSW,11
812.44,17880,74,18-02-2017,WeareA2B,Standard,medium,medium,2314,0522 Nelson Crossing,4304,QLD,3
445.21,17881,69,30-05-2017,Norco Bicycles,Road,medium,large,601,71 Meadow Ridge Parkway,2539,NSW,11
693.76,17882,53,25-10-2017,OHM Cycles,Standard,medium,medium,2961,8 Roxbury Way,3031,VIC,8
451.65,17883,4,22-05-2017,Giant Bicycles,Standard,high,medium,2429,338 Little Fleur Avenue,2170,NSW,9
751.02,17884,38,15-06-2017,Solex,Standard,medium,medium,1049,79 Lighthouse Bay Lane,3082,VIC,8
450.77,17885,52,13-02-2017,OHM Cycles,Road,medium,medium,3432,31 International Pass,4173,QLD,7
693.76,17886,98,05-03-2017,OHM Cycles,Standard,medium,medium,3288,6 Cascade Trail,2770,NSW,9
135.85,17887,29,01-08-2017,Norco Bicycles,Road,medium,medium,3342,6956 Clyde Gallagher Park,2281,NSW,9
114.93,17888,5,04-08-2017,Trek Bicycles,Mountain,low,medium,1150,1 Raven Junction,4502,QLD,4
14.23,17889,61,18-05-2017,OHM Cycles,Standard,low,medium,3423,9 Ronald Regan Center,3094,VIC,9
167.21,17890,67,27-01-2017,Norco Bicycles,Road,medium,medium,3327,973 Menomonie Hill,3337,VIC,4
903.11,17891,27,29-09-2017,Trek Bicycles,Standard,low,medium,35,34 Russell Plaza,4127,QLD,6
327.98,17892,59,08-03-2017,Solex,Standard,medium,large,2238,9 Washington Drive,3079,VIC,9
167.21,17893,67,09-12-2017,Norco Bicycles,Road,medium,medium,786,3 Crest Line Plaza,2223,NSW,10
75.48,17894,0,17-11-2017,Trek Bicycles,Road,medium,medium,2498,07623 Mandrake Trail,2093,NSW,11
17.87,17895,2,19-02-2017,Solex,Standard,medium,medium,2524,82 Lukken Lane,2190,NSW,10
1103.43,17896,10,30-08-2017,WeareA2B,Touring,medium,medium,417,7427 Fuller Trail,3082,VIC,8
737.17,17897,71,16-03-2017,Solex,Standard,high,large,1540,8 Monument Junction,2154,NSW,11
143.36,17898,98,02-09-2017,Trek Bicycles,Standard,high,medium,1767,3 Nevada Road,4215,QLD,3
693.76,17899,53,09-03-2017,OHM Cycles,Standard,medium,medium,1456,1253 Ridge Oak Center,2560,NSW,4
143.82,17900,18,18-02-2017,Solex,Standard,medium,medium,3220,580 Blaine Center,2029,NSW,10
690.49,17901,67,25-05-2017,Solex,Standard,medium,large,3346,7353 Thierer Road,4300,QLD,2
4.8,17902,19,27-04-2017,OHM Cycles,Road,high,large,2478,13 Tennyson Point,4370,QLD,6
641.64,17903,96,10-12-2017,Giant Bicycles,Standard,medium,large,2871,60717 Farmco Center,2047,NSW,12
459.46,17904,82,01-08-2017,Norco Bicycles,Standard,high,medium,1949,1197 Carey Junction,2280,NSW,7
110.81,17905,0,15-05-2017,Trek Bicycles,Standard,medium,medium,1213,7 Magdeline Trail,3034,VIC,10
502.47,17906,43,03-03-2017,Solex,Standard,medium,medium,472,9907 Morningstar Pass,2147,NSW,9
1383.61,17907,63,01-01-2017,Solex,Standard,medium,medium,1852,14 Westport Pass,3029,VIC,6
41.13,17908,0,22-07-2017,Giant Bicycles,Standard,medium,large,265,19220 Evergreen Crossing,3195,VIC,9
209.84,17909,15,23-02-2017,Norco Bicycles,Standard,low,medium,2464,3126 Butterfield Pass,2573,NSW,8
502.47,17910,81,25-10-2017,Solex,Standard,medium,medium,438,007 Gerald Place,3074,VIC,4
43.97,17911,50,27-07-2017,WeareA2B,Standard,medium,small,2290,1032 Killdeer Place,3631,VIC,3
872.89,17912,64,15-05-2017,Trek Bicycles,Standard,medium,large,720,78 Glacier Hill Drive,2026,NSW,10
437.46,17913,90,22-10-2017,Solex,Standard,low,medium,118,432 Longview Circle,3192,VIC,10
128.46,17914,91,23-03-2017,WeareA2B,Standard,low,medium,1879,91116 Riverside Plaza,2114,NSW,8
1592.19,17915,68,01-05-2017,OHM Cycles,Standard,medium,medium,1459,1435 Lukken Trail,2570,NSW,8
737.17,17916,14,10-03-2017,Solex,Standard,high,large,368,382 Maywood Parkway,4127,QLD,6
110.56,17917,86,22-12-2017,OHM Cycles,Standard,medium,medium,1515,87746 Bellgrove Park,2211,NSW,10
110.56,17918,86,28-03-2017,OHM Cycles,Standard,medium,medium,324,84 Lawn Way,2223,NSW,9
,17919,0,10-11-2017,,,,,1295,07780 Autumn Leaf Drive,4209,QLD,7
771.12,17920,72,14-06-2017,OHM Cycles,Standard,medium,medium,394,7343 Washington Road,2287,NSW,5
135.85,17921,29,16-12-2017,Norco Bicycles,Road,medium,medium,790,02353 Kropf Lane,3046,VIC,9
198.22,17922,69,11-03-2017,Giant Bicycles,Road,medium,medium,647,678 Old Gate Pass,3171,VIC,9
91.15,17923,6,09-01-2017,OHM Cycles,Standard,high,medium,3141,5310 Mosinee Crossing,4151,QLD,9
75.14,17924,9,30-04-2017,OHM Cycles,Road,medium,medium,1047,6 Pawling Trail,2871,NSW,7
1230.3,17925,26,06-02-2017,WeareA2B,Standard,medium,medium,3031,50 7th Circle,4305,QLD,1
91.15,17926,0,06-08-2017,OHM Cycles,Standard,high,medium,196,0 Superior Drive,2747,NSW,8
1055.82,17927,78,08-05-2017,Giant Bicycles,Standard,medium,large,1300,408 Grover Place,4165,QLD,9
641.64,17928,94,19-07-2017,Giant Bicycles,Standard,medium,large,2309,0991 Commercial Road,4300,QLD,5
144.26,17929,33,15-02-2017,Giant Bicycles,Standard,medium,small,859,6 Harper Lane,2150,NSW,10
1279.4,17930,54,24-02-2017,WeareA2B,Standard,medium,medium,1657,4 Jay Court,2763,NSW,9
693.76,17931,53,13-06-2017,OHM Cycles,Standard,medium,medium,1452,913 Londonderry Trail,2567,NSW,8
90.1,17932,72,04-06-2017,Norco Bicycles,Standard,medium,medium,2800,28905 Hallows Avenue,2320,NSW,5
502.47,17933,43,24-07-2017,Solex,Standard,medium,medium,2733,81254 Buhler Trail,4740,QLD,2
45.96,17934,56,08-01-2017,OHM Cycles,Standard,medium,medium,142,68063 Blue Bill Park Center,3058,VIC,9
456.45,17935,99,31-07-2017,OHM Cycles,Standard,medium,medium,16,52 Moland Street,3331,VIC,4
1702.55,17936,3,20-07-2017,Trek Bicycles,Standard,medium,large,729,8044 Emmet Hill,3150,VIC,9
872.89,17937,64,18-07-2017,Trek Bicycles,Standard,medium,large,2177,15811 La Follette Park,2770,NSW,7
75.75,17938,23,02-08-2017,Norco Bicycles,Mountain,low,small,1770,40985 Cherokee Junction,2155,NSW,10
1702.55,17939,3,27-06-2017,Trek Bicycles,Standard,medium,large,1964,7 Del Mar Crossing,4680,QLD,7
509.97,17940,53,10-12-2017,Giant Bicycles,Standard,high,medium,2541,6865 Duke Trail,2234,NSW,10
1215.34,17941,46,16-08-2017,Solex,Standard,low,medium,1820,013 Armistice Street,2769,NSW,10
502.47,17942,43,03-05-2017,Solex,Standard,medium,medium,1155,9618 Havey Place,2710,NSW,1
547.28,17943,85,11-02-2017,WeareA2B,Standard,medium,medium,1394,6 Northfield Point,3140,VIC,9
1010.02,17944,1,31-05-2017,Giant Bicycles,Touring,medium,large,2186,53221 Namekagon Parkway,2557,NSW,9
1408.91,17945,83,05-04-2017,Solex,Touring,medium,large,1789,0380 Chinook Avenue,2047,NSW,12
17.87,17946,2,08-05-2017,Solex,Standard,medium,medium,3027,7046 Fairview Place,4510,QLD,3
199.1,17947,33,21-02-2017,OHM Cycles,Road,medium,small,289,7169 North Lane,2023,NSW,9
356.5,17948,45,09-01-2017,Solex,Standard,medium,medium,2832,92610 Sutherland Place,3140,VIC,8
1295.43,17949,55,21-10-2017,Trek Bicycles,Road,medium,large,1062,6 Pankratz Crossing,2228,NSW,11
75.48,17950,84,06-08-2017,Trek Bicycles,Road,medium,medium,186,0059 Brentwood Road,4560,QLD,7
128.46,17951,76,15-01-2017,WeareA2B,Standard,low,medium,1274,1075 Raven Place,4512,QLD,7
1702.55,17952,3,18-11-2017,Trek Bicycles,Standard,medium,large,995,31369 Meadow Valley Road,4034,QLD,5
75.14,17953,97,21-11-2017,OHM Cycles,Road,medium,medium,1706,11 Victoria Place,2036,NSW,11
189.28,17954,47,07-07-2017,Trek Bicycles,Road,low,small,338,7 Arapahoe Pass,3101,VIC,12
827.16,17955,85,30-11-2017,WeareA2B,Standard,medium,medium,3295,133 Quincy Avenue,3810,VIC,4
139.23,17956,80,30-09-2017,OHM Cycles,Touring,low,medium,840,74251 Golden Leaf Lane,4413,QLD,3
583.27,17957,93,16-09-2017,OHM Cycles,Standard,high,medium,748,56045 Express Avenue,2176,NSW,9
737.17,17958,71,27-03-2017,Solex,Standard,high,large,576,44 Bunting Parkway,2106,NSW,10
834.94,17959,93,08-12-2017,WeareA2B,Standard,medium,medium,987,9 Goodland Center,4213,QLD,9
827.16,17960,74,01-09-2017,WeareA2B,Standard,medium,medium,2053,896 Helena Parkway,4551,QLD,7
745.94,17961,45,07-11-2017,Trek Bicycles,Road,low,medium,1217,387 Pawling Drive,2580,NSW,4
91.15,17962,6,09-07-2017,OHM Cycles,Standard,high,medium,3061,11 Farragut Junction,2530,NSW,8
64.51,17963,81,25-11-2017,Norco Bicycles,Standard,medium,small,15,9861 New Castle Avenue,2428,NSW,9
445.21,17964,77,13-03-2017,Norco Bicycles,Road,medium,large,746,2826 Huxley Center,3137,VIC,8
451.65,17965,4,09-09-2017,Giant Bicycles,Standard,high,medium,560,62117 Trailsway Place,3356,VIC,1
409.86,17966,17,06-12-2017,Solex,Standard,high,medium,2789,724 West Park,2112,NSW,11
1592.19,17967,87,07-11-2017,OHM Cycles,Standard,medium,medium,1916,6838 Anniversary Junction,2484,NSW,4
114.93,17968,19,12-11-2017,Trek Bicycles,Mountain,low,medium,1024,1128 Golden Leaf Center,3124,VIC,9
745.94,17969,7,15-06-2017,Trek Bicycles,Road,low,medium,2691,7 Springview Lane,2256,NSW,6
14.23,17970,0,28-09-2017,OHM Cycles,Standard,low,medium,2973,726 Erie Center,3106,VIC,11
17.87,17971,2,24-03-2017,Solex,Standard,medium,medium,2479,88540 Scoville Plaza,3195,VIC,9
129.01,17972,76,27-09-2017,WeareA2B,Road,low,small,752,62215 Delaware Plaza,4118,QLD,3
189.28,17973,47,09-10-2017,Trek Bicycles,Road,low,small,846,7837 Derek Street,2147,NSW,9
198.22,17974,69,14-05-2017,Giant Bicycles,Road,medium,medium,3248,9468 Vidon Way,3029,VIC,7
110.56,17975,0,14-06-2017,OHM Cycles,Standard,medium,medium,1982,8 Farwell Parkway,2428,NSW,2
155.65,17976,92,23-02-2017,WeareA2B,Standard,medium,small,79,9527 Ridgeway Street,2073,NSW,10
448.68,17977,1,04-02-2017,Giant Bicycles,Standard,medium,medium,3212,4 Farragut Center,2065,NSW,12
1069.55,17978,34,26-03-2017,WeareA2B,Standard,medium,medium,1708,39846 Springs Crossing,2154,NSW,10
198.22,17979,69,16-12-2017,Giant Bicycles,Road,medium,medium,3154,0 Warrior Alley,2021,NSW,10
179.44,17980,62,14-02-2017,Solex,Standard,medium,medium,2895,5 Forster Center,2075,NSW,9
198.22,17981,69,26-12-2017,Giant Bicycles,Road,medium,medium,3446,8 Becker Drive,4868,QLD,4
583.27,17982,40,15-04-2017,OHM Cycles,Standard,high,medium,1617,6 Melody Plaza,4215,QLD,8
1103.43,17983,10,03-01-2017,WeareA2B,Touring,medium,medium,1793,05239 Springs Circle,3030,VIC,7
41.13,17984,0,28-09-2017,Giant Bicycles,Standard,medium,large,342,72419 Eagan Road,2040,NSW,10
17.87,17985,2,24-02-2017,Solex,Standard,medium,medium,1404,88545 Milwaukee Center,3022,VIC,8
17.87,17986,2,04-02-2017,Solex,Standard,medium,medium,518,49503 Sachtjen Circle,4208,QLD,8
1230.27,17987,39,20-12-2017,Giant Bicycles,Standard,medium,large,589,01736 Saint Paul Way,2154,NSW,11
,17988,0,11-03-2017,,,,,2720,831 Daystar Circle,2038,NSW,12
139.23,17989,80,03-11-2017,OHM Cycles,Touring,low,medium,2563,65 Waxwing Drive,2121,NSW,11
431.33,17990,32,07-02-2017,Giant Bicycles,Standard,medium,medium,588,62 Cherokee Terrace,2630,NSW,1
827.16,17991,74,24-06-2017,WeareA2B,Standard,medium,medium,3005,90 Loftsgordon Plaza,2216,NSW,10
709.34,17992,25,10-08-2017,Giant Bicycles,Road,medium,medium,807,40402 Moulton Park,2282,NSW,8
139.23,17993,95,29-12-2017,OHM Cycles,Touring,low,medium,793,57 Gulseth Terrace,2099,NSW,10
1295.43,17994,55,19-02-2017,Trek Bicycles,Road,medium,large,204,4 Londonderry Lane,3084,VIC,10
450.77,17995,58,13-07-2017,OHM Cycles,Road,medium,medium,2389,249 Burning Wood Point,2758,NSW,8
1592.19,17996,68,20-08-2017,OHM Cycles,Standard,medium,medium,2777,39 Badeau Court,2572,NSW,8
133.78,17997,9,10-02-2017,Norco Bicycles,Standard,medium,small,1268,7 Onsgard Court,4551,QLD,9
198.29,17998,0,08-01-2017,Trek Bicycles,Standard,high,medium,2039,91749 Portage Park,2528,NSW,8
737.17,17999,14,07-10-2017,Solex,Standard,high,large,1470,04 Gulseth Plaza,2528,NSW,8
309.81,18000,86,25-09-2017,Norco Bicycles,Road,high,large,2606,906 Toban Lane,2093,NSW,10
903.11,18001,35,01-07-2017,Trek Bicycles,Standard,low,medium,856,94 Anhalt Way,3139,VIC,7
135.85,18002,29,07-03-2017,Norco Bicycles,Road,medium,medium,2572,711 Summerview Junction,2075,NSW,10
217.51,18003,64,07-11-2017,Giant Bicycles,Standard,high,small,1357,43811 Golf View Road,3380,VIC,1
1279.4,18004,15,05-02-2017,WeareA2B,Standard,medium,medium,894,7 Meadow Ridge Center,2165,NSW,9
144.26,18005,33,13-08-2017,Giant Bicycles,Standard,medium,small,1872,5809 Coolidge Avenue,2747,NSW,6
75.48,18006,84,28-08-2017,Trek Bicycles,Road,medium,medium,3352,29863 Waxwing Court,3056,VIC,5
448.68,18007,1,28-06-2017,Giant Bicycles,Standard,medium,medium,1043,91 Spohn Plaza,4573,QLD,7
64.51,18008,81,13-09-2017,Norco Bicycles,Standard,medium,small,877,029 Springview Place,2177,NSW,8
1279.4,18009,54,20-08-2017,WeareA2B,Standard,medium,medium,765,20554 Orin Place,3630,VIC,1
872.89,18010,80,14-11-2017,Trek Bicycles,Standard,medium,large,864,48 Bobwhite Crossing,4122,QLD,8
737.57,18011,79,15-10-2017,Norco Bicycles,Standard,medium,medium,1224,81 American Place,2259,NSW,6
75.75,18012,23,30-05-2017,Norco Bicycles,Mountain,low,small,787,0601 Stephen Place,2292,NSW,7
812.44,18013,48,23-07-2017,WeareA2B,Standard,medium,medium,3289,8107 Coolidge Pass,2075,NSW,12
209.84,18014,15,08-09-2017,Norco Bicycles,Standard,low,medium,3480,70980 Washington Parkway,2300,NSW,10
15.08,18015,0,31-08-2017,WeareA2B,Standard,medium,medium,1765,10 Cambridge Street,4567,QLD,7
299.27,18016,30,01-06-2017,Solex,Standard,high,medium,2932,2875 Anhalt Court,4570,QLD,3
199.1,18017,42,03-04-2017,OHM Cycles,Road,medium,small,3064,9317 Mendota Parkway,3064,VIC,8
135.85,18018,0,18-07-2017,Norco Bicycles,Road,medium,medium,2149,2 Spaight Road,2210,NSW,10
445.21,18019,77,10-02-2017,Norco Bicycles,Road,medium,large,1641,20 Mcguire Hill,3198,VIC,4
451.65,18020,5,26-06-2017,Giant Bicycles,Standard,high,medium,366,8 Mariners Cove Drive,2096,NSW,10
209.84,18021,41,05-01-2017,Norco Bicycles,Standard,low,medium,1424,94079 Eggendart Point,2745,NSW,9
,18022,0,21-05-2017,,,,,3104,9 Dryden Crossing,4118,QLD,3
152.55,18023,14,13-01-2017,Trek Bicycles,Standard,medium,small,377,259 Barnett Crossing,2265,NSW,5
45.96,18024,0,21-09-2017,OHM Cycles,Standard,medium,medium,1115,84 Porter Alley,2153,NSW,10
110.56,18025,86,01-07-2017,OHM Cycles,Standard,medium,medium,1016,5 Sheridan Circle,3934,VIC,11
817.36,18026,23,16-06-2017,Norco Bicycles,Standard,medium,medium,297,1 Drewry Junction,3810,VIC,7
903.11,18027,35,26-01-2017,Trek Bicycles,Standard,low,medium,472,9907 Morningstar Pass,2147,NSW,9
104.24,18028,0,27-09-2017,Solex,Road,medium,medium,1320,1988 Bartillon Terrace,4500,QLD,3
356.5,18029,45,08-01-2017,Solex,Standard,medium,medium,292,2 Brentwood Place,4151,QLD,8
1702.55,18030,3,11-06-2017,Trek Bicycles,Standard,medium,large,20,032 Bartelt Crossing,2444,NSW,8
143.82,18031,18,31-10-2017,Solex,Standard,medium,medium,2622,0 Erie Lane,4405,QLD,1
872.89,18032,64,14-10-2017,Trek Bicycles,Standard,medium,large,94,67234 Transport Hill,2777,NSW,7
1702.55,18033,3,17-05-2017,Trek Bicycles,Standard,medium,large,2077,27 Rockefeller Plaza,4556,QLD,8
217.51,18034,60,11-03-2017,Giant Bicycles,Standard,high,small,2816,515 Warrior Pass,4226,QLD,9
167.21,18035,0,13-01-2017,Norco Bicycles,Road,medium,medium,3495,1 Dayton Park,2767,NSW,9
1702.55,18036,3,27-04-2017,Trek Bicycles,Standard,medium,large,3470,176 Sutteridge Alley,3121,VIC,11
129.01,18037,96,29-01-2017,WeareA2B,Road,low,small,3136,73907 Fallview Point,2250,NSW,7
1069.55,18038,34,09-07-2017,WeareA2B,Standard,medium,medium,3255,463 Merry Center,3128,VIC,10
409.86,18039,17,13-12-2017,Solex,Standard,high,medium,2451,71761 Almo Street,4178,QLD,7
327.98,18040,59,24-08-2017,Solex,Standard,medium,large,433,09 Graceland Junction,3204,VIC,2
110.81,18041,27,01-04-2017,Trek Bicycles,Standard,medium,medium,3190,10 Hauk Point,3936,VIC,9
709.34,18042,25,04-11-2017,Giant Bicycles,Road,medium,medium,1561,61 Donald Crossing,2142,NSW,9
1592.19,18043,68,08-02-2017,OHM Cycles,Standard,medium,medium,3106,11171 Rigney Court,2770,NSW,6
198.29,18044,0,17-07-2017,Trek Bicycles,Standard,high,medium,1990,29 Delaware Pass,2567,NSW,8
431.33,18045,32,19-01-2017,Giant Bicycles,Standard,medium,medium,1815,1508 Hooker Avenue,2000,NSW,8
217.51,18046,60,08-03-2017,Giant Bicycles,Standard,high,small,1492,4861 School Park,2290,NSW,3
693.76,18047,98,12-01-2017,OHM Cycles,Standard,medium,medium,664,3 Corscot Hill,4870,QLD,5
1702.55,18048,3,14-12-2017,Trek Bicycles,Standard,medium,large,1105,9 Autumn Leaf Court,2731,NSW,4
1230.27,18049,39,30-08-2017,Giant Bicycles,Standard,medium,large,3270,54 Bonner Drive,3068,VIC,10
1230.27,18050,39,19-12-2017,Giant Bicycles,Standard,medium,large,189,59265 Sullivan Junction,3031,VIC,4
448.68,18051,1,12-09-2017,Giant Bicycles,Standard,medium,medium,2651,6876 Mandrake Avenue,2298,NSW,6
,18052,0,22-06-2017,,,,,918,8 Colorado Circle,3730,VIC,4
693.76,18053,53,03-01-2017,OHM Cycles,Standard,medium,medium,2087,6563 Susan Pass,3024,VIC,7
14.23,18054,61,23-10-2017,OHM Cycles,Standard,low,medium,2016,3 Memorial Junction,2126,NSW,11
817.36,18055,88,11-02-2017,Norco Bicycles,Standard,medium,medium,1293,378 Butterfield Pass,4300,QLD,6
1010.02,18056,1,01-11-2017,Giant Bicycles,Touring,medium,large,714,51 Londonderry Trail,2153,NSW,10
72.6,18057,90,16-12-2017,Norco Bicycles,Standard,low,medium,481,30991 Macpherson Parkway,2155,NSW,9
1544.61,18058,37,12-05-2017,OHM Cycles,Standard,low,medium,938,633 Cordelia Alley,3037,VIC,7
1103.43,18059,21,02-08-2017,WeareA2B,Touring,medium,medium,1044,5 Jana Drive,4570,QLD,1
104.24,18060,41,15-05-2017,Solex,Road,medium,medium,1438,53649 Mandrake Place,2749,NSW,8
547.28,18061,85,17-10-2017,WeareA2B,Standard,medium,medium,547,04678 Elka Crossing,2745,NSW,9
143.36,18062,98,25-07-2017,Trek Bicycles,Standard,high,medium,1309,515 Bunting Point,4115,QLD,8
834.94,18063,93,09-03-2017,WeareA2B,Standard,medium,medium,1251,6 Lerdahl Plaza,4519,QLD,6
1055.82,18064,78,10-12-2017,Giant Bicycles,Standard,medium,large,1041,40 Kinsman Pass,2065,NSW,10
1010.02,18065,1,17-12-2017,Giant Bicycles,Touring,medium,large,76,439 Ridgeway Court,4213,QLD,9
448.68,18066,1,04-01-2017,Giant Bicycles,Standard,medium,medium,489,3743 Melody Avenue,3550,VIC,4
1612.25,18067,10,26-09-2017,Solex,Standard,medium,medium,3107,2 Vidon Center,4818,QLD,3
57.73,18068,0,04-06-2017,Giant Bicycles,Standard,medium,medium,3465,6221 Monica Plaza,2095,NSW,12
1230.3,18069,26,14-07-2017,WeareA2B,Standard,medium,medium,788,00 Mockingbird Junction,2141,NSW,9
75.14,18070,97,24-03-2017,OHM Cycles,Road,medium,medium,3465,6221 Monica Plaza,2095,NSW,12
709.34,18071,25,12-06-2017,Giant Bicycles,Road,medium,medium,1806,507 Onsgard Place,4701,QLD,1
409.86,18072,17,20-02-2017,Solex,Standard,high,medium,702,6 Briar Crest Court,2117,NSW,12
104.24,18073,41,22-01-2017,Solex,Road,medium,medium,2928,423 Golf Point,2044,NSW,10
745.94,18074,45,10-06-2017,Trek Bicycles,Road,low,medium,329,19507 Red Cloud Park,3338,VIC,4
1279.4,18075,54,08-09-2017,WeareA2B,Standard,medium,medium,954,0 Menomonie Avenue,3177,VIC,6
751.02,18076,38,24-11-2017,Solex,Standard,medium,medium,39,38726 Ilene Crossing,2212,NSW,10
43.97,18077,50,20-08-2017,WeareA2B,Standard,medium,small,2958,337 Brentwood Pass,2529,NSW,8
15.08,18078,22,07-11-2017,WeareA2B,Standard,medium,medium,2585,83441 Donald Pass,4565,QLD,7
199.1,18079,42,29-07-2017,OHM Cycles,Road,medium,small,1867,1 Saint Paul Terrace,2161,NSW,6
1103.43,18080,10,19-11-2017,WeareA2B,Touring,medium,medium,254,0850 Schmedeman Drive,3580,VIC,1
709.34,18081,25,20-03-2017,Giant Bicycles,Road,medium,medium,925,3 Luster Junction,2323,NSW,4
133.38,18082,49,03-03-2017,Trek Bicycles,Road,medium,medium,2576,55501 Sugar Street,2548,NSW,7
1230.27,18083,39,15-08-2017,Giant Bicycles,Standard,medium,large,1762,636 Debs Circle,3039,VIC,9
133.38,18084,49,24-09-2017,Trek Bicycles,Road,medium,medium,1797,18083 Mallard Drive,3075,VIC,7
155.65,18085,59,07-02-2017,WeareA2B,Standard,medium,small,2849,5 Golf Course Street,2300,NSW,8
812.44,18086,48,07-04-2017,WeareA2B,Standard,medium,medium,2813,64 Village Green Pass,2048,NSW,9
25.09,18087,0,28-08-2017,Solex,Standard,medium,medium,1700,906 Pawling Place,4352,QLD,6
827.16,18088,74,08-12-2017,WeareA2B,Standard,medium,medium,1438,53649 Mandrake Place,2749,NSW,8
133.38,18089,49,14-09-2017,Trek Bicycles,Road,medium,medium,744,2 North Crossing,3111,VIC,11
1630.25,18090,92,04-04-2017,WeareA2B,Touring,medium,large,1726,773 Tomscot Plaza,2203,NSW,10
