Profit,Age,Customer ID,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure,Transaction ID,Product ID,Date,Online,Status,Brand,Product Line,Product Class,Size,List Price,Cost,F23,Address,Postcode,State,Property Value
43.97,56,3046,Shela,Ridgers,Female,53,Programmer Analyst III,Manufacturing,Affluent Customer,No,18,9998,50,03-03-2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,,5444 Corry Pass,2761,NSW,8
1230.27,56,3046,Shela,Ridgers,Female,53,Programmer Analyst III,Manufacturing,Affluent Customer,No,18,8394,39,16-05-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,,5444 Corry Pass,2761,NSW,8
1702.55,56,3046,Shela,Ridgers,Female,53,Programmer Analyst III,Manufacturing,Affluent Customer,No,18,7357,3,30-03-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,,5444 Corry Pass,2761,NSW,8
57.73,56,3046,Shela,Ridgers,Female,53,Programmer Analyst III,Manufacturing,Affluent Customer,No,18,5575,31,05-02-2017,,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,,5444 Corry Pass,2761,NSW,8
1592.19,58,3047,Eddy,Cossans,Male,20,Speech Pathologist,Retail,Mass Customer,Yes,19,13993,68,18-09-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,,85 Northland Circle,2077,NSW,10
209.84,58,3047,Eddy,Cossans,Male,20,Speech Pathologist,Retail,Mass Customer,Yes,19,13070,15,26-11-2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,,85 Northland Circle,2077,NSW,10
583.27,58,3047,Eddy,Cossans,Male,20,Speech Pathologist,Retail,Mass Customer,Yes,19,10338,40,24-10-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,,85 Northland Circle,2077,NSW,10
114.93,58,3047,Eddy,Cossans,Male,20,Speech Pathologist,Retail,Mass Customer,Yes,19,8273,5,09-01-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,,85 Northland Circle,2077,NSW,10
1617.30,58,3047,Eddy,Cossans,Male,20,Speech Pathologist,Retail,Mass Customer,Yes,19,945,83,13-04-2017,FALSE,Approved,Solex,Touring,medium,large,2292.334,675.03,,85 Northland Circle,2077,NSW,10
1630.25,51,3048,Kenon,Messruther,Male,38,Legal Assistant,Manufacturing,Mass Customer,No,16,19859,57,01-03-2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,,80302 Stang Parkway,3677,VIC,1
135.85,51,3048,Kenon,Messruther,Male,38,Legal Assistant,Manufacturing,Mass Customer,No,16,17064,29,16-08-2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,,80302 Stang Parkway,3677,VIC,1
691.01,51,3048,Kenon,Messruther,Male,38,Legal Assistant,Manufacturing,Mass Customer,No,16,13947,13,26-10-2017,TRUE,Approved,Solex,Standard,medium,medium,1280.279,589.27,,80302 Stang Parkway,3677,VIC,1
167.21,51,3048,Kenon,Messruther,Male,38,Legal Assistant,Manufacturing,Mass Customer,No,16,11728,67,26-12-2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,,80302 Stang Parkway,3677,VIC,1
617.67,51,3048,Kenon,Messruther,Male,38,Legal Assistant,Manufacturing,Mass Customer,No,16,10976,43,09-03-2017,FALSE,Approved,Solex,Standard,medium,medium,1267.156,649.49,,80302 Stang Parkway,3677,VIC,1
64.93,51,3048,Kenon,Messruther,Male,38,Legal Assistant,Manufacturing,Mass Customer,No,16,10874,66,21-10-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,,80302 Stang Parkway,3677,VIC,1
1531.93,51,3048,Kenon,Messruther,Male,38,Legal Assistant,Manufacturing,Mass Customer,No,16,9706,63,31-08-2017,,Approved,Solex,Standard,medium,medium,1631.52,99.59,,80302 Stang Parkway,3677,VIC,1
1544.61,51,3048,Kenon,Messruther,Male,38,Legal Assistant,Manufacturing,Mass Customer,No,16,9262,37,26-11-2017,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,,80302 Stang Parkway,3677,VIC,1
1279.40,51,3048,Kenon,Messruther,Male,38,Legal Assistant,Manufacturing,Mass Customer,No,16,8924,54,19-11-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,,80302 Stang Parkway,3677,VIC,1
512.33,51,3048,Kenon,Messruther,Male,38,Legal Assistant,Manufacturing,Mass Customer,No,16,7954,17,02-05-2017,FALSE,Approved,Solex,Standard,high,medium,1127.126,614.8,,80302 Stang Parkway,3677,VIC,1
459.46,51,3048,Kenon,Messruther,Male,38,Legal Assistant,Manufacturing,Mass Customer,No,16,4769,82,05-02-2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,,80302 Stang Parkway,3677,VIC,1
75.14,51,3048,Kenon,Messruther,Male,38,Legal Assistant,Manufacturing,Mass Customer,No,16,1210,9,20-04-2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,,80302 Stang Parkway,3677,VIC,1
152.55,51,3048,Kenon,Messruther,Male,38,Legal Assistant,Manufacturing,Mass Customer,No,16,728,14,09-10-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,,80302 Stang Parkway,3677,VIC,1
1592.19,53,3049,Tristam,O'Fallone,Male,72,,Property,High Net Worth,Yes,12,11125,87,23-10-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,,529 Monterey Street,3338,VIC,3
195.34,53,3049,Tristam,O'Fallone,Male,72,,Property,High Net Worth,Yes,12,10010,11,17-11-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,,529 Monterey Street,3338,VIC,3
45.96,53,3049,Tristam,O'Fallone,Male,72,,Property,High Net Worth,Yes,12,7765,0,20-07-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,,529 Monterey Street,3338,VIC,3
1028.76,23,3050,Dinnie,Worsom,Female,90,,,High Net Worth,No,5,16951,54,21-04-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,,6 Westend Center,2546,NSW,6
199.10,23,3050,Dinnie,Worsom,Female,90,,,High Net Worth,No,5,16666,33,19-01-2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,,6 Westend Center,2546,NSW,6
737.57,23,3050,Dinnie,Worsom,Female,90,,,High Net Worth,No,5,16150,43,25-10-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,,6 Westend Center,2546,NSW,6
1230.30,23,3050,Dinnie,Worsom,Female,90,,,High Net Worth,No,5,15071,63,02-07-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,,6 Westend Center,2546,NSW,6
1344.33,23,3050,Dinnie,Worsom,Female,90,,,High Net Worth,No,5,10672,36,05-09-2017,FALSE,Approved,Solex,Standard,low,medium,1418.835,74.51,,6 Westend Center,2546,NSW,6
691.01,23,3050,Dinnie,Worsom,Female,90,,,High Net Worth,No,5,9752,66,02-08-2017,TRUE,Approved,Solex,Standard,medium,medium,1280.279,589.27,,6 Westend Center,2546,NSW,6
709.34,23,3050,Dinnie,Worsom,Female,90,,,High Net Worth,No,5,6521,82,09-09-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,,6 Westend Center,2546,NSW,6
110.81,23,3050,Dinnie,Worsom,Female,90,,,High Net Worth,No,5,5737,0,23-01-2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,,6 Westend Center,2546,NSW,6
547.28,23,3050,Dinnie,Worsom,Female,90,,,High Net Worth,No,5,1806,31,30-04-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,,6 Westend Center,2546,NSW,6
448.68,47,3051,Edi,Lugton,Female,81,,Manufacturing,Affluent Customer,Yes,7,17747,1,12-08-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,,9357 Dennis Park,2010,NSW,11
1617.30,47,3051,Edi,Lugton,Female,81,,Manufacturing,Affluent Customer,Yes,7,5450,83,31-01-2017,FALSE,Approved,Solex,Touring,medium,large,2292.334,675.03,,9357 Dennis Park,2010,NSW,11
64.51,47,3051,Edi,Lugton,Female,81,,Manufacturing,Affluent Customer,Yes,7,4165,81,04-07-2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,,9357 Dennis Park,2010,NSW,11
195.34,47,3051,Edi,Lugton,Female,81,,Manufacturing,Affluent Customer,Yes,7,1887,20,07-05-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,,9357 Dennis Park,2010,NSW,11
400.65,44,3052,Lisetta,,Female,72,Teacher,,Mass Customer,No,18,17859,45,23-02-2017,FALSE,Approved,Solex,Standard,medium,medium,485.639,84.99,,75 Hansons Alley,2260,NSW,9
309.81,44,3052,Lisetta,,Female,72,Teacher,,Mass Customer,No,18,1208,34,06-11-2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,,75 Hansons Alley,2260,NSW,9
201.35,36,3053,Susie,,Female,67,Account Coordinator,Retail,High Net Worth,No,17,16011,22,20-03-2017,TRUE,Approved,Solex,Standard,medium,medium,632.797,431.45,,274 Ludington Trail,2428,NSW,5
1544.61,36,3053,Susie,,Female,67,Account Coordinator,Retail,High Net Worth,No,17,7623,46,01-01-2017,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,,274 Ludington Trail,2428,NSW,5
75.48,36,3053,Susie,,Female,67,Account Coordinator,Retail,High Net Worth,No,17,583,0,16-04-2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,,274 Ludington Trail,2428,NSW,5
691.01,36,3053,Susie,,Female,67,Account Coordinator,Retail,High Net Worth,No,17,46,66,20-06-2017,FALSE,Approved,Solex,Standard,medium,medium,1280.279,589.27,,274 Ludington Trail,2428,NSW,5
199.10,55,3054,Marieann,Wickey,Female,94,Operator,Manufacturing,Affluent Customer,No,16,16081,42,15-06-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,,6 Service Parkway,4275,QLD,3
709.34,55,3054,Marieann,Wickey,Female,94,Operator,Manufacturing,Affluent Customer,No,16,7759,25,28-12-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,,6 Service Parkway,4275,QLD,3
451.65,55,3054,Marieann,Wickey,Female,94,Operator,Manufacturing,Affluent Customer,No,16,3685,4,03-09-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,,6 Service Parkway,4275,QLD,3
309.81,55,3054,Marieann,Wickey,Female,94,Operator,Manufacturing,Affluent Customer,No,16,2992,34,21-04-2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,,6 Service Parkway,4275,QLD,3
1660.88,55,3054,Marieann,Wickey,Female,94,Operator,Manufacturing,Affluent Customer,No,16,2480,44,08-09-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,,6 Service Parkway,4275,QLD,3
691.01,21,3055,Viki,Drache,Female,96,General Manager,,Mass Customer,Yes,2,19825,13,16-03-2017,FALSE,Approved,Solex,Standard,medium,medium,1280.279,589.27,,99142 Eastwood Way,4870,QLD,6
693.76,21,3055,Viki,Drache,Female,96,General Manager,,Mass Customer,Yes,2,14123,53,06-08-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,,99142 Eastwood Way,4870,QLD,6
309.81,21,3055,Viki,Drache,Female,96,General Manager,,Mass Customer,Yes,2,10992,34,02-08-2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,,99142 Eastwood Way,4870,QLD,6
1702.55,21,3055,Viki,Drache,Female,96,General Manager,,Mass Customer,Yes,2,10695,3,21-10-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,,99142 Eastwood Way,4870,QLD,6
41.13,21,3055,Viki,Drache,Female,96,General Manager,,Mass Customer,Yes,2,10507,95,19-07-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,,99142 Eastwood Way,4870,QLD,6
75.14,21,3055,Viki,Drache,Female,96,General Manager,,Mass Customer,Yes,2,5989,9,01-11-2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,,99142 Eastwood Way,4870,QLD,6
227.26,21,3055,Viki,Drache,Female,96,General Manager,,Mass Customer,Yes,2,5789,62,02-11-2017,FALSE,Approved,Solex,Standard,medium,medium,525.976,298.72,,99142 Eastwood Way,4870,QLD,6
812.44,21,3055,Viki,Drache,Female,96,General Manager,,Mass Customer,Yes,2,4371,48,10-10-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,,99142 Eastwood Way,4870,QLD,6
872.89,21,3055,Viki,Drache,Female,96,General Manager,,Mass Customer,Yes,2,2476,64,07-03-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,,99142 Eastwood Way,4870,QLD,6
693.76,21,3055,Viki,Drache,Female,96,General Manager,,Mass Customer,Yes,2,1599,53,20-05-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,,99142 Eastwood Way,4870,QLD,6
143.36,52,3056,Catlin,Storm,Female,43,Health Coach II,Entertainment,Mass Customer,No,18,10275,98,31-08-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,,0264 Birchwood Plaza,3802,VIC,8
155.65,52,3056,Catlin,Storm,Female,43,Health Coach II,Entertainment,Mass Customer,No,18,9648,92,01-01-2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,,0264 Birchwood Plaza,3802,VIC,8
617.67,52,3056,Catlin,Storm,Female,43,Health Coach II,Entertainment,Mass Customer,No,18,8817,43,11-12-2017,TRUE,Approved,Solex,Standard,medium,medium,1267.156,649.49,,0264 Birchwood Plaza,3802,VIC,8
445.21,52,3056,Catlin,Storm,Female,43,Health Coach II,Entertainment,Mass Customer,No,18,7284,77,30-01-2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,,0264 Birchwood Plaza,3802,VIC,8
583.27,44,3057,Mel,Shoebottom,Female,96,Executive Secretary,,Mass Customer,No,9,18679,40,15-10-2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,,40 Bowman Crossing,2031,NSW,10
512.33,44,3057,Mel,Shoebottom,Female,96,Executive Secretary,,Mass Customer,No,9,17490,17,01-12-2017,TRUE,Approved,Solex,Standard,high,medium,1127.126,614.8,,40 Bowman Crossing,2031,NSW,10
1010.02,44,3057,Mel,Shoebottom,Female,96,Executive Secretary,,Mass Customer,No,9,17015,75,26-10-2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,,40 Bowman Crossing,2031,NSW,10
114.93,44,3057,Mel,Shoebottom,Female,96,Executive Secretary,,Mass Customer,No,9,15949,5,02-12-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,,40 Bowman Crossing,2031,NSW,10
1279.40,44,3057,Mel,Shoebottom,Female,96,Executive Secretary,,Mass Customer,No,9,13229,54,23-06-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,,40 Bowman Crossing,2031,NSW,10
641.64,44,3057,Mel,Shoebottom,Female,96,Executive Secretary,,Mass Customer,No,9,12752,94,05-06-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,,40 Bowman Crossing,2031,NSW,10
1010.02,44,3057,Mel,Shoebottom,Female,96,Executive Secretary,,Mass Customer,No,9,7121,75,25-06-2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,,40 Bowman Crossing,2031,NSW,10
1134.80,34,3058,Hamnet,Kibblewhite,Male,67,Human Resources Manager,Manufacturing,Mass Customer,Yes,16,19170,24,11-01-2017,FALSE,Approved,Solex,Road,medium,large,1955.58,820.78,,6354 Briar Crest Road,2022,NSW,12
1702.55,34,3058,Hamnet,Kibblewhite,Male,67,Human Resources Manager,Manufacturing,Mass Customer,Yes,16,15078,3,06-12-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,,6354 Briar Crest Road,2022,NSW,12
1230.30,34,3058,Hamnet,Kibblewhite,Male,67,Human Resources Manager,Manufacturing,Mass Customer,Yes,16,6509,26,02-02-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,,6354 Briar Crest Road,2022,NSW,12
830.24,34,3058,Hamnet,Kibblewhite,Male,67,Human Resources Manager,Manufacturing,Mass Customer,Yes,16,6442,100,19-05-2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,,6354 Briar Crest Road,2022,NSW,12
1344.33,34,3058,Hamnet,Kibblewhite,Male,67,Human Resources Manager,Manufacturing,Mass Customer,Yes,16,6001,46,18-01-2017,FALSE,Approved,Solex,Standard,low,medium,1418.835,74.51,,6354 Briar Crest Road,2022,NSW,12
1702.55,62,3059,Hercules,Klewi,Male,83,Accountant IV,,Mass Customer,No,17,13257,3,01-03-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,,83 Sunfield Hill,3216,VIC,7
1028.76,62,3059,Hercules,Klewi,Male,83,Accountant IV,,Mass Customer,No,17,9619,65,10-08-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,,83 Sunfield Hill,3216,VIC,7
1230.30,38,3060,Milton,Gorini,Male,28,VP Accounting,Financial Services,Mass Customer,Yes,6,19669,26,30-11-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,,44 Northridge Plaza,2166,NSW,8
133.38,38,3060,Milton,Gorini,Male,28,VP Accounting,Financial Services,Mass Customer,Yes,6,18978,49,06-07-2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,,44 Northridge Plaza,2166,NSW,8
182.81,38,3060,Milton,Gorini,Male,28,VP Accounting,Financial Services,Mass Customer,Yes,6,16912,16,05-01-2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,,44 Northridge Plaza,2166,NSW,8
434.14,38,3060,Milton,Gorini,Male,28,VP Accounting,Financial Services,Mass Customer,Yes,6,16378,59,04-02-2017,FALSE,Approved,Solex,Standard,medium,large,1167.716,733.58,,44 Northridge Plaza,2166,NSW,8
195.34,38,3060,Milton,Gorini,Male,28,VP Accounting,Financial Services,Mass Customer,Yes,6,16232,20,28-10-2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,,44 Northridge Plaza,2166,NSW,8
133.78,38,3060,Milton,Gorini,Male,28,VP Accounting,Financial Services,Mass Customer,Yes,6,12137,28,16-05-2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,,44 Northridge Plaza,2166,NSW,8
512.33,38,3060,Milton,Gorini,Male,28,VP Accounting,Financial Services,Mass Customer,Yes,6,9208,17,12-03-2017,TRUE,Approved,Solex,Standard,high,medium,1127.126,614.8,,44 Northridge Plaza,2166,NSW,8
641.64,38,3060,Milton,Gorini,Male,28,VP Accounting,Financial Services,Mass Customer,Yes,6,8466,94,01-12-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,,44 Northridge Plaza,2166,NSW,8
1295.43,38,3060,Milton,Gorini,Male,28,VP Accounting,Financial Services,Mass Customer,Yes,6,8272,55,19-07-2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,,44 Northridge Plaza,2166,NSW,8
374.09,38,3060,Milton,Gorini,Male,28,VP Accounting,Financial Services,Mass Customer,Yes,6,3781,30,19-10-2017,TRUE,Approved,Solex,Standard,high,medium,822.987,448.9,,44 Northridge Plaza,2166,NSW,8
834.94,38,3060,Milton,Gorini,Male,28,VP Accounting,Financial Services,Mass Customer,Yes,6,2825,93,05-01-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,,44 Northridge Plaza,2166,NSW,8
14.23,29,3061,Evie,Bendtsen,Female,51,Office Assistant IV,Manufacturing,Affluent Customer,Yes,3,19205,61,18-01-2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,,11 Farragut Junction,2530,NSW,8
91.15,29,3061,Evie,Bendtsen,Female,51,Office Assistant IV,Manufacturing,Affluent Customer,Yes,3,17962,6,09-07-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,,11 Farragut Junction,2530,NSW,8
70.92,29,3061,Evie,Bendtsen,Female,51,Office Assistant IV,Manufacturing,Affluent Customer,Yes,3,16079,97,01-11-2017,TRUE,Approved,Solex,Standard,medium,large,222.882,151.96,,11 Farragut Junction,2530,NSW,8
450.77,29,3061,Evie,Bendtsen,Female,51,Office Assistant IV,Manufacturing,Affluent Customer,Yes,3,14057,52,06-03-2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,,11 Farragut Junction,2530,NSW,8
75.14,29,3061,Evie,Bendtsen,Female,51,Office Assistant IV,Manufacturing,Affluent Customer,Yes,3,12970,9,07-08-2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,,11 Farragut Junction,2530,NSW,8
1028.76,29,3061,Evie,Bendtsen,Female,51,Office Assistant IV,Manufacturing,Affluent Customer,Yes,3,11308,65,10-06-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,,11 Farragut Junction,2530,NSW,8
152.55,29,3061,Evie,Bendtsen,Female,51,Office Assistant IV,Manufacturing,Affluent Customer,Yes,3,9206,14,23-07-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,,11 Farragut Junction,2530,NSW,8
1230.27,29,3061,Evie,Bendtsen,Female,51,Office Assistant IV,Manufacturing,Affluent Customer,Yes,3,8962,39,22-09-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,,11 Farragut Junction,2530,NSW,8
139.23,29,3061,Evie,Bendtsen,Female,51,Office Assistant IV,Manufacturing,Affluent Customer,Yes,3,792,80,15-09-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,,11 Farragut Junction,2530,NSW,8
1305.25,58,3062,Lesley,Ruskin,Male,78,Civil Engineer,Manufacturing,Mass Customer,No,13,17410,89,09-05-2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,,6 Westport Road,4350,QLD,2
802.26,58,3062,Lesley,Ruskin,Male,78,Civil Engineer,Manufacturing,Mass Customer,No,13,16769,51,06-05-2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,,6 Westport Road,4350,QLD,2
144.26,58,3062,Lesley,Ruskin,Male,78,Civil Engineer,Manufacturing,Mass Customer,No,13,13869,33,15-03-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,,6 Westport Road,4350,QLD,2
531.96,58,3062,Lesley,Ruskin,Male,78,Civil Engineer,Manufacturing,Mass Customer,No,13,12544,36,01-01-2017,FALSE,Approved,Solex,Standard,low,medium,1039.544,507.58,,6 Westport Road,4350,QLD,2
143.36,58,3062,Lesley,Ruskin,Male,78,Civil Engineer,Manufacturing,Mass Customer,No,13,7859,98,05-03-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,,6 Westport Road,4350,QLD,2
35.13,58,3062,Lesley,Ruskin,Male,78,Civil Engineer,Manufacturing,Mass Customer,No,13,2641,91,14-11-2017,TRUE,Approved,Solex,Standard,medium,medium,110.385,75.26,,6 Westport Road,4350,QLD,2
35.13,21,3063,Andrea,Wildber,Male,74,VP Sales,Financial Services,Affluent Customer,No,2,17395,91,09-08-2017,TRUE,Approved,Solex,Standard,medium,medium,110.385,75.26,,922 Mccormick Circle,4509,QLD,6
802.26,21,3063,Andrea,Wildber,Male,74,VP Sales,Financial Services,Affluent Customer,No,2,15366,51,18-03-2017,,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,,922 Mccormick Circle,4509,QLD,6
70.92,21,3063,Andrea,Wildber,Male,74,VP Sales,Financial Services,Affluent Customer,No,2,14274,97,22-07-2017,TRUE,Approved,Solex,Standard,medium,large,222.882,151.96,,922 Mccormick Circle,4509,QLD,6
114.93,21,3063,Andrea,Wildber,Male,74,VP Sales,Financial Services,Affluent Customer,No,2,9875,5,29-09-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,,922 Mccormick Circle,4509,QLD,6
