Age,Customer ID,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure
46,3329,Karissa,Leal,Female,97,,n/a,High Net Worth,No,13
65,3330,Tina,Pristnor,Female,70,,Health,Mass Customer,Yes,18
49,3331,Claire,Trahar,Female,18,Technical Writer,Financial Services,Mass Customer,No,8
22,3332,Cissy,Jeffress,Female,43,Account Representative III,Health,Mass Customer,No,3
41,3333,Celinda,Asher,Female,30,Software Test Engineer II,Property,Mass Customer,Yes,17
55,3334,Koralle,Winckles,Female,63,VP Product Management,Health,Mass Customer,Yes,12
41,3335,Damian,Dutt,Male,47,Editor,Health,Mass Customer,No,16
41,3336,Konstantine,Terne,Male,47,Research Assistant IV,Manufacturing,Mass Customer,Yes,8
44,3337,Brendan,Aird,Male,58,,Argiculture,Mass Customer,Yes,16
56,3338,Nata,Ozanne,Female,48,,Manufacturing,Mass Customer,Yes,10
34,3339,Andrea,Rand,Male,76,Programmer Analyst III,Health,Mass Customer,No,21
29,3340,Torey,Beharrell,Male,61,Physical Therapy Assistant,n/a,Mass Customer,No,2
40,3341,Vitia,Crum,Female,19,Help Desk Technician,Retail,Affluent Customer,Yes,6
35,3342,Henry,Phillps,Male,51,,Entertainment,Mass Customer,No,7
25,3344,Clerissa,Columbell,Female,66,GIS Technical Architect,n/a,Affluent Customer,Yes,1
43,3345,Hersch,Gilkes,Male,83,,Financial Services,High Net Worth,No,12
29,3346,Nadya,Callaghan,Female,61,Software Consultant,Financial Services,High Net Worth,No,3
35,3347,Nichols,,Male,99,Computer Systems Analyst II,Entertainment,High Net Worth,Yes,18
64,3348,Amanda,Hazeltine,Female,93,Pharmacist,Health,High Net Worth,Yes,6
39,3349,Byram,Lamberts,Male,11,Director of Sales,Argiculture,Affluent Customer,No,9
45,3350,Tam,Prestner,Male,53,Analog Circuit Design manager,Manufacturing,Affluent Customer,No,6
38,3351,Chryste,Nornable,Female,13,Accounting Assistant II,n/a,Affluent Customer,No,15
26,3352,Fredek,Lobley,Male,14,Human Resources Assistant IV,Manufacturing,Affluent Customer,No,1
26,3353,Marina,Scorrer,Female,91,Software Test Engineer II,n/a,Mass Customer,Yes,1
42,3354,Ollie,Restorick,Male,18,,Manufacturing,Mass Customer,Yes,11
30,3355,Cherin,Thireau,Female,50,Staff Accountant I,Manufacturing,Mass Customer,No,3
61,3356,Dill,Bampford,Male,47,Safety Technician II,Financial Services,Mass Customer,Yes,6
21,3357,Georgie,Henze,Male,25,Design Engineer,Manufacturing,Affluent Customer,No,4
47,3358,Fairlie,McGavin,Male,30,Engineer I,Manufacturing,Affluent Customer,Yes,11
29,3359,Duffy,Cotillard,Male,82,Developer III,n/a,Mass Customer,No,3
57,3360,Joelie,Sherlaw,Female,77,Quality Engineer,Health,Affluent Customer,No,5
52,3361,Riva,Yushin,Female,68,General Manager,Property,Mass Customer,Yes,9
49,3362,Piotr,Saladin,Male,60,VP Accounting,Financial Services,Affluent Customer,No,13
20,3363,Orson,Tythacott,Male,25,Electrical Engineer,Manufacturing,High Net Worth,Yes,3
27,3364,Trueman,,Male,77,Engineer IV,Manufacturing,Mass Customer,Yes,3
45,3366,Rickey,Gregolotti,Male,98,Technical Writer,Manufacturing,Mass Customer,Yes,14
20,3367,Melisse,Massei,Female,75,Librarian,Entertainment,Mass Customer,Yes,1
53,3368,Tanya,Boddis,Female,7,Technical Writer,Financial Services,Affluent Customer,No,16
43,3369,Cathrin,Rosencrantz,Female,90,Research Associate,n/a,Mass Customer,No,10
66,3370,Brant,Follis,Male,8,Data Coordiator,n/a,High Net Worth,Yes,5
43,3371,Josey,Alves,Female,56,Analyst Programmer,Retail,Mass Customer,No,17
66,3372,Orazio,Wissby,Male,62,,Telecommunications,High Net Worth,No,15
29,3373,Inna,Atack,Female,19,Research Associate,Health,Mass Customer,No,5
61,3374,Joann,Corrigan,Female,77,Sales Associate,Manufacturing,Mass Customer,Yes,12
27,3375,Thorsten,Gregon,Male,37,Accounting Assistant I,Financial Services,High Net Worth,Yes,6
38,3376,Amity,Widdall,Female,74,,Manufacturing,Mass Customer,No,16
32,3377,Jamal,MacRury,Male,12,,Manufacturing,Mass Customer,Yes,7
58,3378,Ina,Habershaw,Female,17,,Financial Services,Affluent Customer,No,14
21,3379,Elysee,Spurr,Female,51,Food Chemist,Health,Mass Customer,Yes,2
65,3380,Abe,Ealam,Male,41,Speech Pathologist,Manufacturing,High Net Worth,Yes,14
27,3381,Bruce,Lackie,Male,26,Computer Systems Analyst IV,n/a,Mass Customer,No,4
43,3382,Burk,Walczak,Male,90,Business Systems Development Analyst,n/a,High Net Worth,No,10
38,3383,Dane,Swansbury,Male,47,Financial Analyst,Financial Services,Affluent Customer,Yes,10
24,3384,Wesley,Nichols,Male,11,,n/a,Mass Customer,No,6
45,3385,Ronda,,Female,23,Systems Administrator III,Argiculture,Mass Customer,No,9
21,3386,Cliff,Nolin,Male,24,Structural Engineer,IT,High Net Worth,Yes,2
44,3387,Shel,Duke,Female,19,General Manager,Manufacturing,Affluent Customer,Yes,15
34,3388,Urbanus,Pichan,Male,81,VP Marketing,Retail,Mass Customer,No,7
48,3389,Margo,Saltmarshe,Female,27,Programmer II,n/a,Affluent Customer,No,19
51,3390,Fayth,Baudins,Female,20,,n/a,High Net Worth,No,7
29,3391,Terrel,Kreuzer,Male,93,,Manufacturing,Mass Customer,No,7
44,3392,Brock,Ride,Male,41,Tax Accountant,Financial Services,Mass Customer,No,10
66,3393,Henrietta,Olexa,Female,23,Technical Writer,Retail,Mass Customer,Yes,7
46,3394,Barde,Spoward,Male,39,Environmental Specialist,Health,Mass Customer,No,22
27,3395,Sigmund,Fishbourn,Male,76,,Financial Services,Mass Customer,No,3
60,3396,Arin,Nappin,Male,18,Research Assistant I,Manufacturing,Mass Customer,Yes,9
35,3397,Melisande,,Female,70,Product Engineer,IT,Mass Customer,No,11
49,3398,Alberik,Looks,Male,69,,n/a,High Net Worth,Yes,7
24,3399,Hillyer,Biddulph,Male,95,VP Accounting,Financial Services,Mass Customer,No,2
33,3400,Brenna,Childes,Female,46,Sales Associate,Financial Services,Mass Customer,Yes,18
27,3401,Cristie,,Female,92,Tax Accountant,Telecommunications,Mass Customer,Yes,4
35,3402,Krystyna,Scadden,Female,73,Statistician II,Retail,Mass Customer,No,10
26,3403,Jessalyn,Zoellner,Female,27,Senior Financial Analyst,Financial Services,Mass Customer,Yes,2
47,3404,Thomasine,McCloch,Female,2,GIS Technical Architect,Property,Affluent Customer,No,22
24,3405,Gavra,Robez,Female,89,Project Manager,Financial Services,Mass Customer,Yes,3
41,3406,Lucy,Lackmann,Female,35,Business Systems Development Analyst,IT,Mass Customer,Yes,10
59,3407,Marven,Ditts,Male,53,Cost Accountant,Financial Services,High Net Worth,Yes,19
48,3408,Becka,Bysaker,Female,10,Tax Accountant,Manufacturing,Mass Customer,No,18
43,3409,Abbey,Nellen,Female,75,Desktop Support Technician,Argiculture,Mass Customer,No,16
80,3410,Merrili,Brittin,Female,93,,Property,Mass Customer,No,16
40,3411,Alena,Hannis,Female,68,Physical Therapy Assistant,n/a,Mass Customer,Yes,20
47,3412,Almira,Ethelstone,Female,66,Office Assistant IV,n/a,Mass Customer,Yes,7
23,3413,Zulema,Cristofolo,Female,93,VP Accounting,Financial Services,Mass Customer,No,3
54,3414,Winnifred,Zima,Female,46,Software Consultant,n/a,Affluent Customer,Yes,10
57,3415,Alberik,Kelsey,Male,43,Quality Engineer,Property,High Net Worth,Yes,11
44,3416,Evanne,Bentote,Female,6,,Manufacturing,Mass Customer,Yes,11
47,3417,Deedee,Coxall,Female,91,Social Worker,Health,Mass Customer,No,7
61,3418,Felipa,Paddingdon,Female,18,Systems Administrator IV,Health,High Net Worth,No,19
47,3419,Felipa,Guslon,Female,13,Information Systems Manager,n/a,Mass Customer,Yes,18
40,3420,Norby,Elion,Male,96,Financial Advisor,Financial Services,Mass Customer,Yes,19
58,3421,Ronalda,McGeechan,Female,60,Computer Systems Analyst II,Health,Affluent Customer,Yes,18
42,3422,Lucine,Virgin,Female,38,Professor,Manufacturing,Mass Customer,No,5
21,3423,Griselda,Bezants,Female,57,Registered Nurse,Health,Affluent Customer,No,1
43,3424,Vale,Whittuck,Female,39,Automation Specialist III,Manufacturing,Affluent Customer,Yes,11
34,3425,Alister,De la Yglesia,Male,32,GIS Technical Architect,Manufacturing,Mass Customer,Yes,12
61,3426,Ron,Dilon,Male,40,Assistant Media Planner,Entertainment,Mass Customer,No,17
39,3427,Mace,Edington,Male,67,Help Desk Operator,Financial Services,Mass Customer,Yes,17
46,3428,Leonora,Iglesia,Female,77,Chemical Engineer,Manufacturing,Mass Customer,Yes,16
56,3429,Alla,Hirtzmann,Female,37,,Health,High Net Worth,No,15
56,3430,Augustus,Pickin,Male,77,Research Nurse,Health,Affluent Customer,Yes,9
24,3431,York,Calbreath,Male,97,Community Outreach Specialist,Property,Affluent Customer,No,5
32,3432,Max,Cloney,Female,99,Junior Executive,Argiculture,Mass Customer,Yes,2
22,3433,Karissa,Cabral,Female,10,Computer Systems Analyst II,Property,Mass Customer,No,2
47,3434,Stesha,Miners,Female,20,Account Coordinator,Health,Mass Customer,No,16
18,3435,Stevena,Allcock,Female,80,Senior Editor,n/a,Affluent Customer,No,1
62,3436,Marget,Freeland,Female,4,,Financial Services,Mass Customer,Yes,5
57,3437,Penny,Wellington,Male,79,VP Marketing,Retail,High Net Worth,No,12
24,3438,Gaylor,Carbry,Male,11,Project Manager,Manufacturing,Mass Customer,No,2
46,3439,Rubie,O'Gorman,Female,45,Technical Writer,n/a,Affluent Customer,Yes,19
62,3440,Retha,Kahane,Female,18,Senior Sales Associate,Manufacturing,Mass Customer,No,5
32,3441,Janelle,Ebbage,Female,44,Legal Assistant,Manufacturing,High Net Worth,Yes,20
58,3442,Adrianne,Petrecz,Female,17,Research Associate,Retail,Mass Customer,Yes,14
25,3443,Fran,,Male,11,Technical Writer,n/a,Mass Customer,Yes,5
43,3444,Kara-lynn,Bims,Female,75,Nurse Practicioner,Manufacturing,Affluent Customer,No,7
54,3445,Craggy,,Male,62,Database Administrator I,Financial Services,Affluent Customer,Yes,11
53,3446,Gard,Tidy,Male,8,Structural Engineer,Manufacturing,Mass Customer,No,14
43,3447,Linell,,Female,43,,Financial Services,High Net Worth,No,17
43,3448,Roderich,Mixer,Male,26,Software Consultant,Financial Services,High Net Worth,No,9
46,3449,Ilyssa,Hannabuss,Female,52,VP Quality Control,Argiculture,High Net Worth,Yes,3
27,3450,Brooke,Durman,Female,85,Safety Technician III,Retail,Mass Customer,No,6
50,3451,Ruprecht,Loreit,Male,88,Sales Associate,n/a,High Net Worth,No,10
56,3452,Maura,Estevez,Female,22,Marketing Manager,Retail,Mass Customer,No,13
31,3453,Jammie,McEvon,Female,57,Product Engineer,Retail,Affluent Customer,No,14
51,3454,Akim,Mathes,Male,15,Web Designer III,n/a,Mass Customer,No,18
66,3455,Coop,Skey,Male,29,Administrative Officer,n/a,Mass Customer,Yes,11
61,3456,Clovis,Ortsmann,Female,11,,n/a,Mass Customer,Yes,12
64,3457,Robbi,Springthorpe,Female,13,,Manufacturing,Mass Customer,No,16
43,3458,Alejandro,Shakelade,Male,35,Web Developer III,Manufacturing,High Net Worth,Yes,19
20,3459,Emelda,Ramsdell,Female,62,,Entertainment,Mass Customer,Yes,2
21,3460,Reinhold,Barthrup,Male,22,Actuary,Financial Services,Mass Customer,No,2
58,3461,Nigel,Izard,Male,28,Environmental Specialist,Manufacturing,Affluent Customer,Yes,17
63,3462,Jehanna,Sparhawk,Female,96,Registered Nurse,Health,High Net Worth,No,17
36,3463,Fletch,Durrett,Male,7,Compensation Analyst,Financial Services,Affluent Customer,No,2
38,3464,Etheline,Gerretsen,Female,38,Staff Accountant III,Financial Services,Mass Customer,Yes,4
42,3465,Hadria,Pizer,Female,71,Chemical Engineer,Manufacturing,High Net Worth,Yes,7
41,3466,Victor,Zaple,Male,65,Marketing Assistant,IT,Mass Customer,No,18
40,3467,Killy,Spaducci,Male,31,VP Quality Control,IT,Mass Customer,No,21
34,3468,Averill,Woodbridge,Male,4,Associate Professor,n/a,Mass Customer,No,7
33,3469,Arabele,Lantoph,Female,90,Nurse Practicioner,Health,Mass Customer,Yes,5
53,3470,Catherina,Ricca,Female,56,Recruiting Manager,Health,Affluent Customer,Yes,6
67,3471,Brita,Afonso,Female,95,Quality Engineer,IT,High Net Worth,Yes,8
43,3472,Dionysus,McCarlie,Male,10,VP Marketing,Retail,Affluent Customer,Yes,18
41,3474,Justinian,Crowhurst,Male,93,Assistant Manager,Manufacturing,Mass Customer,No,14
35,3475,Correna,Goldsberry,Female,12,Director of Sales,Retail,Affluent Customer,No,3
31,3476,Stearn,Willerstone,Male,39,,Manufacturing,Affluent Customer,No,7
24,3477,Jaquelin,Leek,Female,90,Senior Developer,Financial Services,Affluent Customer,Yes,7
34,3478,Hartwell,Schach,Male,54,Quality Control Specialist,Health,Mass Customer,No,17
56,3479,Pierette,O' Ronan,Female,39,,IT,Mass Customer,No,13
61,3480,Jarib,,Male,30,,n/a,Mass Customer,No,20
23,3481,Haley,Dessent,Male,37,Systems Administrator IV,Manufacturing,High Net Worth,No,4
20,3482,Roch,Rilston,Female,71,Clinical Specialist,Health,Affluent Customer,Yes,2
64,3483,Emlyn,Burnel,Male,19,Senior Sales Associate,Health,High Net Worth,Yes,15
44,3484,Hedi,Mowday,Female,10,Information Systems Manager,Financial Services,High Net Worth,Yes,20
39,3485,Berthe,Ludwell,Female,11,Account Representative II,Financial Services,High Net Worth,Yes,9
64,3486,Reece,Crewther,Male,67,Business Systems Development Analyst,Manufacturing,Mass Customer,No,18
43,3487,Amalee,Sanderson,Female,4,Analyst Programmer,Health,High Net Worth,No,18
45,3488,Cristobal,Whitrod,Male,63,Speech Pathologist,Manufacturing,Mass Customer,Yes,9
51,3489,Margo,Fletcher,Female,90,Help Desk Operator,Argiculture,Mass Customer,Yes,9
40,3490,Taylor,Dutchburn,Male,45,VP Product Management,Financial Services,High Net Worth,No,14
44,3491,Leanna,Cromb,Female,69,Business Systems Development Analyst,Financial Services,Affluent Customer,No,10
54,3492,Urbanus,Redding,Male,83,Civil Engineer,Manufacturing,Mass Customer,No,19
56,3493,Jeffie,Eakly,Male,30,Research Assistant I,Health,High Net Worth,No,18
22,3494,Robers,Richen,Male,72,Account Representative IV,Argiculture,High Net Worth,No,1
33,3495,Constantine,Frissell,Female,57,Programmer III,Financial Services,High Net Worth,No,8
34,3496,Danya,Burnyeat,Male,99,Editor,Manufacturing,Mass Customer,Yes,19
34,3497,Thia,O'Day,Female,73,Administrative Assistant IV,Manufacturing,Affluent Customer,Yes,18
25,3498,Lois,Abrahim,Female,28,,Manufacturing,Mass Customer,No,5
41,3499,Shelton,Tewkesberrie,Male,29,,Manufacturing,Mass Customer,Yes,7
53,3500,Josy,Fleeman,Female,71,,Entertainment,Affluent Customer,No,17
50,3501,Kayla,Alentyev,Female,63,Operator,Telecommunications,Mass Customer,Yes,18
23,3502,Wilfrid,Cleaves,Male,5,Senior Sales Associate,Retail,High Net Worth,Yes,3
41,3503,Tootsie,Rafter,Female,53,Financial Advisor,Financial Services,Affluent Customer,Yes,10
57,3504,Keriann,Perdue,Female,39,Business Systems Development Analyst,Manufacturing,Mass Customer,Yes,6
46,3505,Dolly,Scallan,Female,41,,Retail,Mass Customer,No,14
45,3506,Mercy,Donisi,Female,19,Web Designer I,Financial Services,Mass Customer,No,15
65,3507,Christoph,Greatreax,Male,70,Physical Therapy Assistant,Financial Services,Mass Customer,No,5
34,3508,Malvin,Marre,Male,89,Pharmacist,Health,Mass Customer,No,5
42,3509,Janine,Hesey,Female,85,Pharmacist,Health,Mass Customer,Yes,15
54,3511,Willem,Spraging,Male,23,Food Chemist,Health,Affluent Customer,No,10
26,3512,Vladimir,Abramowsky,Male,68,VP Accounting,Financial Services,Mass Customer,Yes,8
58,3514,Darcy,Ilett,Male,25,Environmental Specialist,n/a,Mass Customer,No,8
45,3515,Leelah,Pynner,Female,11,Staff Scientist,Telecommunications,High Net Worth,Yes,18
43,3516,Diarmid,Vearnals,Male,93,,Property,Mass Customer,Yes,15
63,3517,Domeniga,Terney,Female,47,Accounting Assistant IV,n/a,Mass Customer,Yes,6
40,3518,Magdaia,Beardwell,Female,45,Biostatistician I,IT,Mass Customer,Yes,8
42,3519,Aldus,Kenningley,Male,16,Software Consultant,Manufacturing,Mass Customer,Yes,11
57,3520,Travis,Kaszper,Male,41,Research Nurse,Health,Mass Customer,Yes,16
40,3521,Oneida,Olivia,Female,27,Research Associate,n/a,High Net Worth,Yes,16
31,3522,Lorri,Byrth,Female,73,Cost Accountant,Financial Services,High Net Worth,Yes,11
45,3523,Lin,Tarver,Male,33,,n/a,Affluent Customer,No,19
47,3524,Waiter,Piscopello,Male,38,Design Engineer,Financial Services,Mass Customer,Yes,18
24,3525,Town,Yitzhakov,Male,55,Editor,n/a,Mass Customer,No,2
42,3526,Pail,Iacopini,Male,84,General Manager,Telecommunications,High Net Worth,Yes,13
42,3527,Kiley,Scotson,Female,77,Senior Cost Accountant,Financial Services,High Net Worth,No,18
56,3528,Eliot,Scammell,Male,69,Internal Auditor,Manufacturing,Mass Customer,Yes,7
60,3529,Austine,Kinny,Female,37,Structural Analysis Engineer,IT,High Net Worth,Yes,16
47,3530,Erik,Kenneford,Male,19,Staff Scientist,n/a,High Net Worth,Yes,8
51,3531,Shannah,Pountain,Female,4,Marketing Manager,Retail,Affluent Customer,Yes,11
30,3532,May,Birch,Female,27,Media Manager I,Health,High Net Worth,Yes,7
39,3533,Neale,Lowings,Male,62,,Financial Services,Affluent Customer,Yes,8
45,3534,Kacie,Stanbrooke,Female,92,Associate Professor,Manufacturing,Affluent Customer,Yes,3
26,3535,Bren,Dabbes,Female,8,Technical Writer,Manufacturing,High Net Worth,No,6
53,3536,Laurence,Aulsford,Male,46,Professor,Retail,Affluent Customer,No,18
23,3537,Sholom,Pavlasek,Male,1,Graphic Designer,Financial Services,Mass Customer,No,4
43,3538,Kerby,Nassie,Male,19,Marketing Manager,Health,Mass Customer,No,8
35,3539,Sheelah,Caine,Female,94,,IT,Mass Customer,Yes,16
66,3540,Ali,Naris,Male,49,,n/a,Mass Customer,Yes,7
34,3541,Aloin,Harhoff,Male,72,,Health,Mass Customer,No,11
45,3542,Perl,Suddaby,Female,23,Financial Analyst,Financial Services,Mass Customer,No,10
34,3543,Shanie,Zahor,Female,15,Food Chemist,Health,High Net Worth,Yes,21
22,3544,Benoite,Trahmel,Female,25,Help Desk Technician,n/a,Affluent Customer,No,1
46,3545,Wenonah,Filgate,Female,66,Developer II,n/a,High Net Worth,No,4
37,3546,Hally,Pollie,Female,91,GIS Technical Architect,Manufacturing,Affluent Customer,Yes,9
45,3547,Ganny,Dwerryhouse,Male,19,Senior Financial Analyst,Financial Services,Affluent Customer,No,8
62,3548,Dalli,Seden,Male,65,,n/a,Affluent Customer,No,12
54,3549,Jodee,Macewan,Female,0,Sales Representative,Retail,Mass Customer,No,7
32,3550,Daisey,Britto,Female,50,Environmental Tech,Retail,Mass Customer,Yes,16
58,3551,Zed,Douris,Male,37,Pharmacist,Health,Mass Customer,Yes,8
28,3552,Ebeneser,Lowde,Male,33,Internal Auditor,Retail,Affluent Customer,Yes,9
46,3553,Dietrich,Geggie,Male,97,Graphic Designer,Health,Mass Customer,No,10
42,3554,Briggs,Mower,Male,34,GIS Technical Architect,IT,Mass Customer,Yes,16
44,3555,Latashia,,Female,96,Programmer Analyst II,Manufacturing,Mass Customer,No,21
23,3556,Larina,Gheeorghie,Female,38,Senior Developer,Manufacturing,High Net Worth,No,3
42,3557,Tisha,Gibbings,Female,79,,Health,Affluent Customer,No,18
66,3558,Torey,Sarney,Male,16,,n/a,High Net Worth,Yes,7
35,3559,Farra,Bails,Female,80,Assistant Media Planner,Entertainment,High Net Worth,Yes,17
40,3560,Gav,Bonin,Male,98,Structural Analysis Engineer,Retail,Mass Customer,Yes,7
52,3561,Emelda,Allbones,Female,15,Help Desk Operator,Financial Services,Mass Customer,Yes,5
47,3562,Martynne,Bullivant,Female,76,Recruiting Manager,n/a,Affluent Customer,No,10
30,3563,De,Leyband,Female,70,,Financial Services,Affluent Customer,No,10
48,3564,Sandy,Olford,Male,43,Programmer Analyst IV,n/a,High Net Worth,Yes,18
44,3566,Bram,Pheasant,Male,96,Social Worker,Health,Affluent Customer,Yes,10
40,3567,Eileen,Ilchenko,Female,17,Nurse,Financial Services,Affluent Customer,Yes,14
65,3568,Berthe,Griniov,Female,13,Nurse,Retail,Affluent Customer,No,5
47,3569,Janel,Daice,Female,24,Senior Editor,n/a,Affluent Customer,No,12
58,3570,Mordy,Hedin,Male,13,,Entertainment,Mass Customer,No,7
44,3571,Othilia,Metcalf,Female,9,Senior Sales Associate,Property,Mass Customer,Yes,3
34,3572,Willis,Tilston,Male,54,Sales Representative,Retail,Affluent Customer,Yes,2
24,3573,Mab,Dwyer,Female,68,Accounting Assistant I,Manufacturing,Mass Customer,Yes,3
29,3574,Eileen,Eland,Female,33,Clinical Specialist,Health,Mass Customer,No,6
47,3575,Kandace,Desesquelle,Female,82,Administrative Assistant I,IT,Affluent Customer,Yes,13
