Profit,Age,Customer ID,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure,Transaction ID,Product ID,Date,Online,Status,Brand,Product Line,Product Class,Size,List Price,Cost
15.08,53,3500,Josy,Fleeman,Female,71,,Entertainment,Affluent Customer,No,17,14870,22,11-01-2017,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
903.11,27,1711,Marie-jeanne,Mattson,Female,81,,Manufacturing,High Net Worth,Yes,7,14871,27,14-04-2017,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
155.65,27,2008,Jamill,Cudd,Male,77,Analyst Programmer,Financial Services,Mass Customer,Yes,3,14872,92,21-10-2017,False,Cancelled,WeareA2B,Standard,medium,small,1415.01,1259.36
693.76,50,2418,Elspeth,Brazil,Female,82,Software Engineer III,Property,Mass Customer,Yes,13,14873,53,02-03-2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
1295.43,48,1388,Carny,Shilstone,Male,86,Internal Auditor,Financial Services,Mass Customer,No,7,14874,55,08-10-2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
327.98,49,2548,Kristien,Robberts,Female,11,Chief Design Engineer,n/a,Mass Customer,No,13,14875,59,04-01-2017,False,Approved,Solex,Standard,medium,large,1061.56,733.58
75.48,33,232,Zaria,Koeppke,Female,94,Professor,Retail,Mass Customer,No,12,14876,84,19-07-2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
1702.55,43,2638,Moritz,Brognot,Male,1,Budget/Accounting Analyst III,IT,Mass Customer,Yes,15,14877,3,27-08-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
448.68,36,1772,Michael,Foulis,Male,98,Financial Analyst,Financial Services,High Net Worth,Yes,14,14878,35,30-03-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
1383.61,46,94,Wallache,Simchenko,Male,33,Civil Engineer,Manufacturing,Mass Customer,No,21,14879,63,17-11-2017,False,Approved,Solex,Standard,medium,medium,1483.2,99.59
356.5,43,226,Bondie,Letty,Male,96,Database Administrator IV,Manufacturing,Mass Customer,No,20,14880,45,05-09-2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99
1592.19,46,1629,Edsel,Lester,Male,46,VP Accounting,Financial Services,Mass Customer,No,14,14881,68,25-11-2017,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
641.64,51,897,Pris,Fance,Female,25,Account Executive,Manufacturing,Mass Customer,No,11,14882,94,28-02-2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
872.89,47,733,Ham,Mayoh,Male,25,,Manufacturing,Mass Customer,No,13,14883,64,23-10-2017,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
114.93,43,2618,Jay,Prue,Male,85,Administrative Assistant IV,n/a,Mass Customer,No,4,14884,5,17-05-2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
139.23,65,3004,Waylon,Hammant,Male,82,Research Assistant II,Health,Mass Customer,Yes,16,14885,80,03-05-2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
448.68,28,1128,Kirsten,Longman,Female,47,Financial Advisor,Financial Services,Mass Customer,Yes,8,14886,1,20-07-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
502.47,53,3108,Trip,Ahmed,Male,94,Accounting Assistant III,Entertainment,Mass Customer,No,10,14887,43,30-06-2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49
110.81,42,76,Rea,Hasser,Female,20,Statistician II,Retail,High Net Worth,Yes,18,14888,0,25-03-2017,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
1279.4,41,2751,Cordell,Coxhell,Male,94,Sales Associate,Retail,High Net Worth,Yes,12,14889,15,10-10-2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
133.38,41,1681,Rupert,Gilstoun,Male,78,,Health,High Net Worth,Yes,6,14890,0,20-07-2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
690.49,45,1927,Masha,Bibbie,Female,11,Software Test Engineer I,Manufacturing,Affluent Customer,Yes,8,14891,21,12-04-2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74
198.22,39,2217,Kristofor,Juris,Male,98,Paralegal,Financial Services,Mass Customer,No,16,14892,69,13-02-2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
1612.25,26,49,Nolly,Ownsworth,Male,63,VP Quality Control,n/a,Affluent Customer,No,1,14893,73,19-07-2017,,Approved,Solex,Standard,medium,medium,1945.43,333.18
802.26,24,1930,Ambrose,Bleasby,Male,27,Speech Pathologist,Manufacturing,High Net Worth,No,3,14894,25,13-03-2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
802.26,20,2989,Mort,,Male,37,Dental Hygienist,Health,High Net Worth,Yes,2,14895,25,18-09-2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
57.73,22,1714,Esma,Rycroft,Female,80,Senior Sales Associate,Property,High Net Worth,Yes,4,14896,0,27-01-2017,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
187.39,38,1400,Rikki,Eytel,Female,51,Senior Developer,Manufacturing,Affluent Customer,Yes,7,14897,8,17-04-2017,True,Cancelled,Solex,Road,medium,small,1703.52,1516.13
179.44,27,721,Harmonia,Cornock,Female,84,Account Representative III,n/a,Affluent Customer,Yes,1,14898,62,08-05-2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72
198.22,32,10,Fiorenze,Birdall,Female,49,Senior Quality Engineer,Financial Services,Mass Customer,Yes,20,14899,69,09-08-2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
1544.61,35,783,Rudd,Strangeways,Male,6,Information Systems Manager,Retail,Affluent Customer,No,14,14900,37,01-03-2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
209.84,25,216,Cinderella,Parcall,Female,12,Quality Engineer,Financial Services,High Net Worth,Yes,7,14901,41,11-02-2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
179.44,54,2270,Augustus,Edleston,Male,50,Information Systems Manager,Retail,Affluent Customer,No,9,14902,62,19-06-2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
139.23,26,2700,Ingaberg,Cornillot,Female,22,GIS Technical Architect,n/a,Mass Customer,No,2,14903,80,31-01-2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
1055.82,27,2533,Harper,Ioannidis,Male,11,Speech Pathologist,Health,Affluent Customer,Yes,5,14904,78,14-05-2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
43.97,43,3447,Linell,,Female,43,,Financial Services,High Net Worth,No,17,14905,0,18-08-2017,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92
830.24,44,65,Yale,Tanser,Male,21,Information Systems Manager,Financial Services,Affluent Customer,Yes,15,14906,100,22-06-2017,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
751.02,22,1971,Mariel,Dyke,Female,49,,Manufacturing,Mass Customer,Yes,4,14907,38,15-01-2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51
189.28,23,1025,Ario,Jeromson,Male,69,Quality Engineer,IT,Mass Customer,Yes,5,14908,47,31-10-2017,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
957.02,48,2973,Torr,Mintram,Male,34,Senior Developer,Health,High Net Worth,No,5,14909,52,16-07-2017,False,Approved,Solex,Road,medium,large,1777.8,820.78
1612.25,41,1482,Georas,Niesel,Male,29,Electrical Engineer,Manufacturing,Mass Customer,No,12,14910,73,27-02-2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18
409.86,21,351,Dev,Hafner,Male,69,Pharmacist,Health,Mass Customer,Yes,2,14911,17,20-10-2017,False,Approved,Solex,Standard,high,medium,1024.66,614.8
17.87,65,2908,Tiffy,Feenan,Female,42,Social Worker,Health,Affluent Customer,Yes,11,14912,2,29-05-2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
43.97,44,3155,Tiphani,Fritz,Female,88,Office Assistant I,IT,Affluent Customer,Yes,21,14913,50,06-11-2017,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92
1592.19,56,3228,Margette,Donaghie,Female,36,Social Worker,Health,Mass Customer,No,13,14914,68,31-03-2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
209.84,52,1982,Julee,Hallewell,Female,80,Senior Cost Accountant,Financial Services,High Net Worth,Yes,16,14915,41,07-09-2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
167.21,66,1739,Burnaby,Stiffkins,Male,20,Software Consultant,Entertainment,Mass Customer,No,7,14916,67,17-09-2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
451.65,29,1695,Blanch,Leyshon,Female,11,Environmental Specialist,n/a,High Net Worth,Yes,4,14917,5,22-04-2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
135.85,53,2182,Symon,Minchin,Male,47,Assistant Media Planner,Entertainment,High Net Worth,Yes,16,14919,0,10-04-2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
802.26,35,310,Myranda,Clowser,Female,0,Account Coordinator,Financial Services,Mass Customer,Yes,18,14920,51,19-09-2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
17.87,32,590,Ddene,Burleton,Female,85,Assistant Professor,Health,Mass Customer,Yes,11,14921,2,11-09-2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
,25,448,Robin,Crack,Female,34,Software Engineer III,IT,High Net Worth,No,3,14922,0,23-03-2017,True,Approved,,,,,1660.68,
1592.19,44,2702,Saraann,Gilliard,Female,34,Electrical Engineer,Manufacturing,Affluent Customer,Yes,11,14923,68,24-05-2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
198.29,50,1513,Wendel,Cator,Male,13,Quality Engineer,n/a,Affluent Customer,Yes,16,14924,70,11-05-2017,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
812.44,55,1234,Rancell,Yven,Male,87,Geologist I,n/a,Mass Customer,No,17,14926,48,12-06-2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
445.21,46,484,Mason,Kohrsen,Male,64,Programmer IV,Manufacturing,Mass Customer,No,22,14927,77,27-10-2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
75.14,34,1994,Gray,McLorinan,Female,71,,Manufacturing,High Net Worth,No,11,14928,97,11-06-2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
179.44,46,639,Mayor,Ismay,Male,51,Nuclear Power Engineer,Manufacturing,Mass Customer,No,16,14929,62,23-03-2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
431.33,24,938,Corabelle,,Female,18,Technical Writer,Retail,Mass Customer,No,7,14930,32,08-09-2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
57.73,67,1,Laraine,Medendorp,Female,93,Executive Secretary,Health,Mass Customer,Yes,11,14931,31,14-12-2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
133.38,60,1785,Marty,Whatford,Male,23,Clinical Specialist,Health,Mass Customer,No,19,14932,49,21-01-2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
1544.61,25,2013,Marge,Girault,Female,99,Registered Nurse,Health,Affluent Customer,Yes,19,14933,37,13-11-2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
198.29,63,647,Stanislas,Baildon,Male,61,Assistant Manager,Retail,Mass Customer,Yes,10,14934,70,02-02-2017,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
1215.34,19,2812,Molli,Hagergham,Female,16,Budget/Accounting Analyst IV,n/a,High Net Worth,Yes,1,14935,36,15-07-2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51
471.6,22,2203,Ganny,Alessandrelli,Male,13,Sales Associate,Health,High Net Worth,Yes,2,14936,32,05-08-2017,True,Approved,Giant Bicycles,Standard,high,medium,1179,707.4
1230.3,43,1597,Jeffry,Slowly,Male,93,Nurse Practicioner,Retail,Affluent Customer,No,14,14937,26,26-03-2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
1630.25,32,1906,Waylan,Katte,Male,69,Product Engineer,Retail,Mass Customer,No,22,14938,57,21-04-2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
189.28,65,1807,Pollyanna,Serjeantson,Female,45,Help Desk Operator,n/a,High Net Worth,Yes,16,14939,99,23-06-2017,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
957.02,42,570,Xever,Baldetti,Male,14,VP Product Management,Financial Services,Mass Customer,Yes,15,14940,24,25-11-2017,False,Approved,Solex,Road,medium,large,1777.8,820.78
1055.82,32,1603,Osgood,Emerine,Male,89,Quality Engineer,Manufacturing,Affluent Customer,Yes,20,14941,78,07-12-2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
72.6,45,825,Willis,Whyler,Male,17,Computer Systems Analyst IV,n/a,Affluent Customer,Yes,16,14942,90,20-12-2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
690.49,25,3064,Zach,Billison,Male,96,Product Engineer,Financial Services,Affluent Customer,Yes,4,14943,21,23-05-2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74
1103.43,40,221,Mara,Bloore,Female,14,Tax Accountant,Manufacturing,Mass Customer,No,14,14944,10,02-02-2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
327.98,23,145,Filippo,Ferrara,Male,33,Account Executive,Financial Services,Mass Customer,No,4,14945,59,24-05-2017,False,Approved,Solex,Standard,medium,large,1061.56,733.58
448.68,45,539,Hobie,Knappett,Male,53,,Health,High Net Worth,No,15,14946,35,09-09-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
209.84,64,423,Orville,Akerman,Male,43,Senior Quality Engineer,n/a,Mass Customer,No,9,14947,15,25-01-2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
1279.4,19,3014,Terrijo,Merlin,Female,59,Software Engineer II,n/a,High Net Worth,No,1,14948,15,18-02-2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
1702.55,42,648,Gardiner,Nutley,Male,86,Accountant II,Financial Services,Mass Customer,Yes,9,14949,3,01-02-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
1660.88,36,445,Timothy,Wenham,Male,91,Executive Secretary,Financial Services,Mass Customer,No,5,14950,44,15-05-2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
1383.61,41,528,Gayel,Downs,Female,10,Registered Nurse,Health,Mass Customer,No,4,14951,63,22-04-2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
1408.91,49,1611,Terencio,,Male,93,Developer IV,Health,High Net Worth,Yes,13,14952,79,15-02-2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
41.13,26,1358,Gerome,Whittock,Male,8,Dental Hygienist,Health,High Net Worth,No,6,14953,0,05-11-2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
1630.25,54,3445,Craggy,,Male,62,Database Administrator I,Financial Services,Affluent Customer,Yes,11,14954,57,13-05-2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
1010.02,49,2793,Mead,Corkell,Male,77,Research Nurse,Health,Affluent Customer,Yes,14,14955,75,06-03-2017,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
356.5,58,22,Deeanne,Durtnell,Female,79,,IT,Mass Customer,No,11,14956,45,24-09-2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99
143.82,39,1580,Laird,Prover,Male,23,Associate Professor,Retail,High Net Worth,No,5,14957,22,16-04-2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45
4.8,35,1958,Janina,Keme,Female,62,Professor,n/a,Mass Customer,No,22,14958,19,22-10-2017,True,Approved,OHM Cycles,Road,high,large,12.01,7.21
25.09,36,2045,Hermina,Franzel,Female,15,VP Sales,Financial Services,High Net Worth,No,15,14959,0,13-09-2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26
1279.4,24,938,Corabelle,,Female,18,Technical Writer,Retail,Mass Customer,No,7,14960,54,30-10-2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
1630.25,51,2771,Jamie,Gildersleeve,Female,6,Recruiting Manager,Retail,Affluent Customer,Yes,10,14961,57,16-11-2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
1055.82,41,2190,Maressa,Kondrachenko,Female,77,,IT,Affluent Customer,No,13,14962,78,01-07-2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
91.15,44,1176,Celia,Dockerty,Female,7,Software Engineer IV,n/a,Affluent Customer,Yes,7,14963,6,14-10-2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
133.38,62,2385,Gaultiero,Lissenden,Male,70,Dental Hygienist,Health,Mass Customer,No,8,14964,49,31-10-2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
547.28,65,1616,Shamus,Attenbrough,Male,75,Media Manager II,Retail,High Net Worth,Yes,19,14965,31,05-06-2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
1544.61,23,965,Meggie,Whitchurch,Female,86,Structural Engineer,Retail,High Net Worth,Yes,5,14966,46,05-02-2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
1702.55,26,3204,Ibby,Beedon,Female,51,Media Manager III,Health,Mass Customer,Yes,4,14967,3,04-08-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
110.81,31,3476,Stearn,Willerstone,Male,39,,Manufacturing,Affluent Customer,No,7,14969,27,20-08-2017,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
1630.25,24,3045,Renato,Mungham,Male,52,Cost Accountant,Financial Services,Affluent Customer,Yes,2,14970,57,17-09-2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
1383.61,40,2787,Teressa,Tague,Female,92,Marketing Assistant,n/a,Affluent Customer,Yes,6,14971,63,23-11-2017,False,Approved,Solex,Standard,medium,medium,1483.2,99.59
198.22,33,1331,Edward,Hawkwood,Male,12,Tax Accountant,Telecommunications,High Net Worth,No,17,14972,84,25-12-2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
15.08,57,2063,Benny,Crudge,Male,55,Clinical Specialist,Health,Affluent Customer,No,16,14973,22,11-03-2017,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
1230.3,23,2388,Quincy,Weben,Male,84,Cost Accountant,Financial Services,Mass Customer,No,1,14974,26,02-07-2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
133.38,44,717,Basilius,Spieck,Male,65,VP Product Management,Manufacturing,Mass Customer,Yes,11,14975,49,26-07-2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
1069.55,38,775,Nikita,Kilby,Male,66,Accounting Assistant IV,Manufacturing,Affluent Customer,No,4,14976,12,26-10-2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
75.14,36,1772,Michael,Foulis,Male,98,Financial Analyst,Financial Services,High Net Worth,Yes,14,14977,97,15-07-2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
817.36,32,877,Didi,Milne,Female,92,Accounting Assistant III,Financial Services,Mass Customer,Yes,3,14978,88,03-07-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
451.65,43,1678,Dale,Hursey,Female,20,,Financial Services,High Net Worth,Yes,13,14979,5,23-10-2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
641.64,25,2653,Aylmer,Glenwright,Male,80,Food Chemist,Health,Affluent Customer,No,1,14980,94,22-06-2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
155.65,34,3164,Hortensia,Rainger,Female,53,Human Resources Assistant II,Manufacturing,Mass Customer,Yes,14,14981,92,27-07-2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
751.02,52,29,Mona,Sancraft,Female,62,Safety Technician III,Manufacturing,Mass Customer,No,19,14982,38,08-12-2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51
817.36,42,1468,Adaline,Hayles,Female,37,Financial Advisor,Financial Services,Mass Customer,No,22,14983,88,16-01-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
199.1,61,2576,Lotty,Szubert,Female,15,Associate Professor,Manufacturing,Mass Customer,No,13,14984,42,07-05-2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.9
1383.61,33,3495,Constantine,Frissell,Female,57,Programmer III,Financial Services,High Net Worth,No,8,14985,4,11-02-2017,False,Approved,Solex,Standard,medium,medium,1483.2,99.59
299.27,40,457,Querida,Danilchev,Female,70,Recruiting Manager,Financial Services,High Net Worth,Yes,17,14986,6,06-09-2017,True,Approved,Solex,Standard,high,medium,748.17,448.9
693.76,19,442,Linc,Vedyasov,Male,2,,Financial Services,Mass Customer,No,1,14987,53,06-02-2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
1702.55,47,1460,Morley,Shutt,Male,92,Information Systems Manager,Financial Services,High Net Worth,Yes,13,14988,38,15-05-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
